Paper_ID,DOI,Corrigendum_DOI,Material_Parent_ID,ML_Condition_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Source_URL
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_95,Stage_Method,XRD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_95,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_95,Observed_Microstructure,Near-fracture region; stronger HCP diffraction relative to lower strain; no numerical fraction reported.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_10,Local_Strain_pct,10,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7d,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_10,Stage_Method,EBSD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7d,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_10,HCP_Martensite_Fraction_at_Stage,0.007,fraction,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7d,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_10,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7d,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_10,Observed_Microstructure,Average HCP-martensite fraction ~0.7 vol%.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7d,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_45,Local_Strain_pct,45,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7e,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_45,Stage_Method,EBSD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7e,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_45,HCP_Martensite_Fraction_at_Stage,0.038,fraction,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7e,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_45,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7e,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_45,Observed_Microstructure,Average HCP-martensite fraction ~3.8 vol%.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7e,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_65,Local_Strain_pct,65,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7f,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_65,Stage_Method,EBSD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7f,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_65,HCP_Martensite_Fraction_at_Stage,0.072,fraction,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7f,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_65,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7f,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_EBSD_65,Observed_Microstructure,Average HCP-martensite fraction ~7.2 vol%.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7f,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_TEM_FRACTURE,Stage_Method,TEM/SAED/HR-STEM,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.6-7; Fig.9,TEM/SAED/HR-STEM,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_TEM_FRACTURE,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.6-7; Fig.9,TEM/SAED/HR-STEM,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_TEM_FRACTURE,TWIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.6-7; Fig.9,TEM/SAED/HR-STEM,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_TEM_FRACTURE,Slip_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.6-7; Fig.9,TEM/SAED/HR-STEM,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A700_TEM_FRACTURE,Observed_Microstructure,"Direct deformation-twin bundles, HCP martensite, dislocation entanglements/pile-up and stacking faults in near-fracture region.",as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.6-7; Fig.9,TEM/SAED/HR-STEM,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_HOMOG,Processing_route,As-homogenized,as reported,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_HOMOG,Grain_size_um,128,um,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_HOMOG,Grain_size_SD_um,18,um,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_HOMOG,YS_MPa,188,MPa,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_A900,Processing_route,900C/30 min annealed,as reported,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_A900,Grain_size_um,16,um,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_A900,Grain_size_SD_um,0.6,um,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_HP_A900,YS_MPa,253,MPa,HALL_PETCH_SUPPORT_DIRECT_TABLE,Table 1 p.8,Source-reported Hall-Petch input state,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_MAT_FE40MN10CO20CR20NI10,Hot_Roll_Input_Thickness_mm,10.0,mm,DIRECT_TEXT_OR_CURRENT_PAPER_DERIVATION_INPUT,Sec.2.1 p.2,direct processing dimension,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_MAT_FE40MN10CO20CR20NI10,Hot_Roll_Output_Thickness_mm,5.0,mm,DIRECT_TEXT_OR_CURRENT_PAPER_DERIVATION_INPUT,Sec.2.1 p.2,direct processing dimension,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_MAT_FE40MN10CO20CR20NI10,Cold_Roll_Input_Thickness_mm,5.0,mm,DIRECT_TEXT_OR_CURRENT_PAPER_DERIVATION_INPUT,Sec.2.1 p.2,direct processing dimension,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_MAT_FE40MN10CO20CR20NI10,Cold_Roll_Output_Thickness_mm,1.5,mm,DIRECT_TEXT_OR_CURRENT_PAPER_DERIVATION_INPUT,Sec.2.1 p.2,direct processing dimension,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_MAT_FE40MN10CO20CR20NI10,Lattice_constant_a,0.3587,nm,DIRECT_TEXT_OR_CURRENT_PAPER_DERIVATION_INPUT,Sec.4.2 p.8; Eq.2,current-paper model derivation input,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_CORRIGENDUM,Corrected_TRIP_Comparison,A800_TRIP_MORE_PRONOUNCED_THAN_A700,semantic comparison,OFFICIAL_CORRIGENDUM,Corrigendum page included after original article; Materials Science & Engineering A 832 (2022) 142419,official published correction,High,VERIFIED_CORRIGENDUM_APPLIED,https://doi.org/10.1016/j.msea.2021.142419
