Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Predictor_Eligibility,Provenance_Layer
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Mechanical_Value_Status,APPROX_DIRECT_TEXT,as reported,DIRECT_APPROX_TEXT_OR_VERIFIED_NA,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Engineering tensile response; Figure 3 not digitized,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Mechanical_Predictor_Eligibility,MECHANICAL_OUTCOME_LEAKAGE,as reported,DIRECT_APPROX_TEXT_OR_VERIFIED_NA,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Engineering tensile response; Figure 3 not digitized,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,TRIP_Evidence_Type,NO_CONDITION_SPECIFIC_POST_TEST_PHASE_CHARACTERIZATION,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,TWIP_Evidence_Type,DIRECT_EBSD_DEFORMATION_TWIN_BOUNDARIES_AT_40PCT,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Negative_Evidence_Status,INSUFFICIENT_FOR_ZERO,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Condition_Level_Target_Evidence,Direct EBSD at 40% strain shows deformation twins. No direct current-paper evidence establishes or excludes deformation-induced HCP transformation.,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Target_Evidence_Confidence,HIGH,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,DeltaG_Value_Status,NOT_REPORTED,as reported,QUALITATIVE_DIRECTION_OR_VERIFIED_GAP,Introduction/results and whole-paper review,No current-alloy numeric SFE or DeltaG; no cross-paper transfer,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,NOT_SAFE_AS_DIRECT_NUMERIC_SFE_OR_DELTAG,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,DeltaG_Data_Origin,CURRENT_PAPER_GAP,as reported,QUALITATIVE_DIRECTION_OR_VERIFIED_GAP,Introduction/results and whole-paper review,No current-alloy numeric SFE or DeltaG; no cross-paper transfer,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,NOT_SAFE_AS_DIRECT_NUMERIC_SFE_OR_DELTAG,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Journal,Journal of Materials Science,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Volume,55,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Issue,5,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Pages,2239-2244,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Publication_Year,2020,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Source_URL,https://doi.org/10.1007/s10853-019-04064-9,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Melting_Route,Arc melting under Ti-gettered high-purity Ar in water-cooled Cu crucible,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Casting_Route,WATER_COOLED_CU_CRUCIBLE,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Test_Metadata_Status,ROOM_TEMPERATURE_RAW_ONLY_EXACT_K_AND_TENSILE_STRAIN_RATE_NOT_REPORTED,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Initial_TRIP_Target_Guardrail,PRE_EXISTING_AS_CAST_HCP_DOES_NOT_GENERATE_DEFORMATION_INDUCED_TRIP,as reported,DIRECT_XRD_OM_SEM_OR_VERIFIED_NA,Figs.1-2 pp.2-3,XRD plus OM/SEM with phase-scope safeguards,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Reported_Ultimate_Strength_MPa,600,MPa,DIRECT_APPROX_TEXT_OR_VERIFIED_NA,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Engineering tensile response; Figure 3 not digitized,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Reported_Elongation_pct,67.4,%,DIRECT_APPROX_TEXT_OR_VERIFIED_NA,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Engineering tensile response; Figure 3 not digitized,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Strain_Basis_Status,ENGINEERING_TENSILE_APPROXIMATE_DIRECT_TEXT,as reported,DIRECT_APPROX_TEXT_OR_VERIFIED_NA,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Engineering tensile response; Figure 3 not digitized,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Target_Status,TWIP_VERIFIED_TRIP_UNRESOLVED,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,TWIP_Mode,DEFORMATION_TWINNING_DIRECT_EBSD,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Remelt_Count_Min,5,minimum count,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Remelt_Count_Status,AT_LEAST_FIVE,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Test_T_C,UNRESOLVED_NA,C,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED_NA_ROOM_TEMPERATURE_NOT_NUMERICALLY_REPORTED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,SFE_Predictor_Eligibility,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,as reported,QUALITATIVE_DIRECTION_OR_VERIFIED_GAP,Introduction/results and whole-paper review,No current-alloy numeric SFE or DeltaG; no cross-paper transfer,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,NOT_SAFE_AS_DIRECT_NUMERIC_SFE_OR_DELTAG,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_Record_Role,RECOVERED_EXACT_PRIMARY_CONDITION,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_Target_Status,TWIP_VERIFIED_TRIP_UNRESOLVED,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_Source_Identity_Status,VERIFIED_PDF_AND_EXTERNAL_BIBLIOGRAPHIC_MATCH,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_QC_Status,PENDING_GLOBAL_QC_SCHEMA_SPLIT_REFRESH_AFTER_COLLECTION,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Original_Composition_Basis,ATOMIC_RATIO_AS_REPORTED,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Normalized_Composition_at_pct,UNRESOLVED_NA,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED_NA_ATOMIC_RATIO_FORMULA_NOT_NORMALIZED_TO_ATPCT,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Composition_Normalization_Status,NOT_NORMALIZED_RECOVERY_PRESERVES_ATOMIC_RATIO_FORMULA,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Atomic_Ratio_C_Addition_Raw,2.0,atomic-ratio addition,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Atomic_Ratio_Mo_Addition_Raw,0.0,atomic-ratio addition,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Processing_State,AS_CAST,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Flat_Tensile_Specimen_Dimensions_mm,22 x 2.5 x 1.5,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Strain_Rate_Status,NOT_REPORTED,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Dendrite_Morphology,Equiaxed/columnar dendrite grains after 2 at.% C addition,as reported,DIRECT_XRD_OM_SEM_OR_VERIFIED_NA,Figs.1-2 pp.2-3,XRD plus OM/SEM with phase-scope safeguards,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Sigma_Phase_Evidence_Status,NO_SIGMA_PHASE_VALUE_ASSIGNED,as reported,DIRECT_XRD_OM_SEM_OR_VERIFIED_NA,Figs.1-2 pp.2-3,XRD plus OM/SEM with phase-scope safeguards,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Initial_HCP_Target_Guardrail,INITIAL_HCP_IS_NOT_DEFORMATION_INDUCED_TRIP_EVIDENCE,as reported,DIRECT_XRD_OM_SEM_OR_VERIFIED_NA,Figs.1-2 pp.2-3,XRD plus OM/SEM with phase-scope safeguards,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Paper_Native_Mechanism_Attribution,TWIP,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,TRIP_to_TWIP_Negative_Safeguard,MECHANISM_SHIFT_WORDING_DOES_NOT_GENERATE_TRIP_ZERO,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Twin_Boundary_Character,APPROXIMATELY_60_DEGREE_<111>_DEFORMATION_TWIN_BOUNDARIES,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Twin_Population_Qualitative,LOWER_THAN_C2MO1_QUALITATIVE,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,P022_OBS_C2_ASCAST_RT,Twin_Fraction_Status,QUALITATIVE_POPULATION_ONLY_NO_FRACTION_DIGITIZED,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Methods p.2; Figs.1-4 pp.2-5; abstract/results/conclusions,Condition-level evidence grading from verified workbook,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING
